13:49:24 - 11-17-2010: dm_vout_2_source_fb -> 2d
13:49:24 - 11-17-2010: Fireplace_Off_fb -> 1
13:49:24 - 11-17-2010: Living_Room_Undock_fb -> 1
13:49:24 - 11-17-2010: Allow_Mouse/Keyboard_Requests -> 1
13:49:24 - 11-17-2010: Show_Video_Active_Subpage -> 1
13:49:24 - 11-17-2010: TPS-6X_Show_Play_All_Button -> 1
13:49:24 - 11-17-2010: Guest_Bed_N_TV_DVR_1_fb -> 1
13:49:24 - 11-17-2010: Guest_Bed_S_TV_None_fb -> 1
13:49:24 - 11-17-2010: Theater_None_fb -> 1
13:49:24 - 11-17-2010: Loft_TV_None_fb -> 1
13:49:24 - 11-17-2010: Master_Bed_TV_None_fb -> 1
13:49:24 - 11-17-2010: Theater_TP_Battery_Level -> 65535d
13:49:24 - 11-17-2010: Theater_TP_RF_Signal -> 33924d
13:49:24 - 11-17-2010: Theater_Shuffle_Status -> Shuffle\x0DOff
13:49:24 - 11-17-2010: Theater_Repeat_Status -> Repeat\x0DOff
13:49:24 - 11-17-2010: AZ1_Shuffle_Status -> Shuffle\x0DOff
13:49:24 - 11-17-2010: AZ1_Repeat_Status -> Repeat\x0DOff
13:49:24 - 11-17-2010: Guest_Bed_N_source$ -> DVR 1
13:49:24 - 11-17-2010: Guest_Bed_S_source$ -> None
13:49:24 - 11-17-2010: Master_Bed_source$ -> None
13:49:24 - 11-17-2010: Loft_source$ -> None
13:49:24 - 11-17-2010: Theater_source$ -> None
13:49:24 - 11-17-2010: Master_Bed_Undock_fb -> 1
13:49:24 - 11-17-2010: Master_Bed_TP_Battery_Level -> 65535d
13:49:24 - 11-17-2010: Master_Bed_TP_RF_Signal -> 61680d
13:49:24 - 11-17-2010: Loft_Undock_fb -> 1
13:49:24 - 11-17-2010: Loft_TP_Battery_Level -> 65535d
13:49:24 - 11-17-2010: Loft_TP_RF_Signal -> 25443d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>SYS_MODE_HEAT_F -> 1
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>FAN_MODE_AUTO_F -> 1
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>SETPOINT_1_F -> 750d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>SETPOINT_2_F -> 740d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>REGULATION_TEMP_F -> 691d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>LOCAL_TEMP_F -> 691d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>HUM_SETPOINT_F -> 53d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>REGULATION_HUMID_F -> 24d
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>HEAT1_F -> 1
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>FAN_F -> 1
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>DUAL_SP_AUTO_MODE_F -> 1
13:49:24 - 11-17-2010: Master_Bed-TSTAT>>TEMP_IN_F -> 1
13:49:24 - 11-17-2010: Theater-TSTAT>>SYS_MODE_HEAT_F -> 1
13:49:24 - 11-17-2010: Theater-TSTAT>>FAN_MODE_AUTO_F -> 1
13:49:24 - 11-17-2010: Theater-TSTAT>>SETPOINT_1_F -> 700d
13:49:24 - 11-17-2010: Theater-TSTAT>>SETPOINT_2_F -> 720d
13:49:24 - 11-17-2010: Theater-TSTAT>>REGULATION_TEMP_F -> 713d
13:49:24 - 11-17-2010: Theater-TSTAT>>LOCAL_TEMP_F -> 713d
13:49:24 - 11-17-2010: Theater-TSTAT>>HUM_SETPOINT_F -> 56d
13:49:24 - 11-17-2010: Theater-TSTAT>>REGULATION_HUMID_F -> 27d
13:49:24 - 11-17-2010: Theater-TSTAT>>DUAL_SP_AUTO_MODE_F -> 1
13:49:24 - 11-17-2010: Theater-TSTAT>>TEMP_IN_F -> 1
13:49:24 - 11-17-2010: Kitchen-TSTAT>>SYS_MODE_HEAT_F -> 1
13:49:24 - 11-17-2010: Kitchen-TSTAT>>FAN_MODE_AUTO_F -> 1
13:49:24 - 11-17-2010: Kitchen-TSTAT>>SETPOINT_1_F -> 700d
13:49:24 - 11-17-2010: Kitchen-TSTAT>>SETPOINT_2_F -> 700d
13:49:25 - 11-17-2010: Kitchen-TSTAT>>REGULATION_TEMP_F -> 713d
13:49:25 - 11-17-2010: Kitchen-TSTAT>>LOCAL_TEMP_F -> 713d
13:49:25 - 11-17-2010: Kitchen-TSTAT>>HUM_SETPOINT_F -> 5d
13:49:25 - 11-17-2010: Kitchen-TSTAT>>REGULATION_HUMID_F -> 25d
13:49:25 - 11-17-2010: Kitchen-TSTAT>>DUAL_SP_AUTO_MODE_F -> 1
13:49:25 - 11-17-2010: Kitchen-TSTAT>>TEMP_IN_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>SYS_MODE_HEAT_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>FAN_MODE_AUTO_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>SETPOINT_1_F -> 700d
13:49:25 - 11-17-2010: Loft-TSTAT>>SETPOINT_2_F -> 700d
13:49:25 - 11-17-2010: Loft-TSTAT>>REGULATION_TEMP_F -> 677d
13:49:25 - 11-17-2010: Loft-TSTAT>>LOCAL_TEMP_F -> 677d
13:49:25 - 11-17-2010: Loft-TSTAT>>HUM_SETPOINT_F -> 5d
13:49:25 - 11-17-2010: Loft-TSTAT>>REGULATION_HUMID_F -> 26d
13:49:25 - 11-17-2010: Loft-TSTAT>>HEAT1_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>FAN_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>DUAL_SP_AUTO_MODE_F -> 1
13:49:25 - 11-17-2010: Loft-TSTAT>>TEMP_IN_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>SYS_MODE_COOL_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>FAN_MODE_AUTO_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>SETPOINT_1_F -> 590d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>SETPOINT_2_F -> 590d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>REGULATION_TEMP_F -> 594d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>LOCAL_TEMP_F -> 594d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>HUMIDIFIER_EN_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>HUM_SETPOINT_F -> 60d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>REGULATION_HUMID_F -> 32d
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>COOL1_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>FAN_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>HUMIDIFIER_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>DUAL_SP_AUTO_MODE_F -> 1
13:49:25 - 11-17-2010: Wine_Room-TSTAT>>TEMP_IN_F -> 1
13:49:25 - 11-17-2010: //Great_Room_Shades_All_Open_fb -> 1
13:49:25 - 11-17-2010: //Great_Room_All_Open_Close_T_fb -> 1
13:49:25 - 11-17-2010: //Guest_Bed_S_All_Open_fb -> 1
13:49:25 - 11-17-2010: //Master_Bath_Shade_Open_fb -> 1
13:49:25 - 11-17-2010: //Master_Bath_Shade_Open_2_fb -> 1
13:49:25 - 11-17-2010: //Guest_Bath_N_Shade_Open_fb -> 1
13:49:25 - 11-17-2010: //Guest_Bath_N_Shade_Open_2_fb -> 1
13:49:25 - 11-17-2010: //Guest_Bed_N_All_Open_fb -> 1
13:49:25 - 11-17-2010: //Master_Hall_Open_fb -> 1
13:49:25 - 11-17-2010: //Media_Room_All_Open_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_Room_Control_ID -> 101d
13:49:25 - 11-17-2010: Living_Room_Room_Control_ID -> 102d
13:49:25 - 11-17-2010: Loft_Room_Control_ID -> 103d
13:49:25 - 11-17-2010: Guest_Bed_N_Room_Control_ID -> 104d
13:49:25 - 11-17-2010: Guest_Bed_S_Room_Control_ID -> 105d
13:49:25 - 11-17-2010: ADMS_Online_&_Ready -> 1
13:49:25 - 11-17-2010: Show_Video_Active_Subpage_b -> 1
13:49:25 - 11-17-2010: No_Theater_Mouse_Subpage -> 1
13:49:25 - 11-17-2010: Show_Theataer_Keyboard_1_b -> 1
13:49:25 - 11-17-2010: Theater_Keyboard_Shift_F! -> 1
13:49:25 - 11-17-2010: Theater_Keyboard_CapsLock_F!! -> 1
13:49:25 - 11-17-2010: Alpha_Lower -> 1
13:49:25 - 11-17-2010: Special_Lower -> 1
13:49:25 - 11-17-2010: Theater_Shuffle_Status_CC -> Shuffle\x0AOff
13:49:25 - 11-17-2010: Theater_Repeat_Status_CC -> Repeat\x0AOff
13:49:25 - 11-17-2010: //Theater_pseudo_Stopped -> 1
13:49:25 - 11-17-2010: AZ1_Shuffle_Status_CC -> Shuffle\x0AOff
13:49:25 - 11-17-2010: AZ1_Repeat_Status_CC -> Repeat\x0AOff
13:49:25 - 11-17-2010: AZ1_pseudo_Stopped -> 1
13:49:25 - 11-17-2010: //Audio_Zone_2_Playing_Line_1 -> No Media Selected
13:49:25 - 11-17-2010: //AZ2_Title -> No Media Selected
13:49:25 - 11-17-2010: TPS-6X_Not_Jump_Subpage -> 1
13:49:25 - 11-17-2010: Theater_Heat_Mode_fb -> 1
13:49:25 - 11-17-2010: Theater_Fan_Auto_fb -> 1
13:49:25 - 11-17-2010: Theater_Temporary_SP_fb -> 1
13:49:25 - 11-17-2010: Theater_Display_Single_Setpoint_Controls -> 1
13:49:25 - 11-17-2010: Theater_PM_fb -> 1
13:49:25 - 11-17-2010: Theater_Temp_Scale_F -> 1
13:49:25 - 11-17-2010: Theater_Current_Hum_SP -> 56d
13:49:25 - 11-17-2010: Theater_Current_Indoor_Hum -> 27d
13:49:25 - 11-17-2010: Theater_Current_Day_Of_Week -> 3d
13:49:25 - 11-17-2010: Master_Bed_Heat_Mode_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_Fan_Auto_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_Heat_1_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_fan_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_Display_Single_Setpoint_Controls -> 1
13:49:25 - 11-17-2010: Master_Bed_PM_fb -> 1
13:49:25 - 11-17-2010: Master_Bed_Temp_Scale_F -> 1
13:49:25 - 11-17-2010: Master_Bed_Current_Hum_SP -> 53d
13:49:25 - 11-17-2010: Master_Bed_Current_Indoor_Hum -> 24d
13:49:25 - 11-17-2010: Master_Bed_Current_Day_Of_Week -> 3d
13:49:25 - 11-17-2010: Kitchen_Heat_Mode_fb -> 1
13:49:25 - 11-17-2010: Kitchen_Fan_Auto_fb -> 1
13:49:25 - 11-17-2010: Kitchen_Display_Single_Setpoint_Controls -> 1
13:49:25 - 11-17-2010: Kitchen_PM_fb -> 1
13:49:25 - 11-17-2010: Kitchen_Temp_Scale_F -> 1
13:49:25 - 11-17-2010: Kitchen_Current_Hum_SP -> 5d
13:49:25 - 11-17-2010: Kitchen_Current_Indoor_Hum -> 25d
13:49:25 - 11-17-2010: Kitchen_Current_Day_Of_Week -> 3d
13:49:25 - 11-17-2010: Loft_Heat_Mode_fb -> 1
13:49:25 - 11-17-2010: Loft_Fan_Auto_fb -> 1
13:49:25 - 11-17-2010: Loft_Heat_1_fb -> 1
13:49:25 - 11-17-2010: Loft_fan_fb -> 1
13:49:25 - 11-17-2010: Loft_Display_Single_Setpoint_Controls -> 1
13:49:25 - 11-17-2010: Loft_PM_fb -> 1
13:49:25 - 11-17-2010: Loft_Temp_Scale_F -> 1
13:49:25 - 11-17-2010: Loft_Current_Hum_SP -> 5d
13:49:25 - 11-17-2010: Loft_Current_Indoor_Hum -> 26d
13:49:25 - 11-17-2010: Loft_Current_Day_Of_Week -> 3d
13:49:25 - 11-17-2010: Wine_Room_Cool_Mode_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_Fan_Auto_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_Humidifier_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_Cool_1_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_fan_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_Display_Single_Setpoint_Controls -> 1
13:49:25 - 11-17-2010: Wine_Room_Hum_Auto_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_PM_fb -> 1
13:49:25 - 11-17-2010: Wine_Room_Temp_Scale_F -> 1
13:49:25 - 11-17-2010: Wine_Room_Current_Hum_SP -> 60d
13:49:25 - 11-17-2010: Wine_Room_Current_Indoor_Hum -> 32d
13:49:25 - 11-17-2010: Wine_Room_Current_Day_Of_Week -> 3d
13:49:25 - 11-17-2010: Fireplace_Off -> 1
13:49:26 - 11-17-2010: [Console Data] : 
13:49:26 - 11-17-2010: [Console Data] : PRO2>
13:49:27 - 11-17-2010: DVR_1_TX$ -> \xFA\x83
13:49:27 - 11-17-2010: DVR_2_TX$ -> \xFA\x83
13:49:27 - 11-17-2010: HD_REC_1_TX$ -> \xFA\x83
13:49:27 - 11-17-2010: HD_REC_2_TX$ -> \xFA\x83
13:49:27 - 11-17-2010: DVR_1_RX$ -> \xF0\x02\x03\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0F~\x11\x0B\x11\x141\x15\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7O\x00\x08Od"G\xF4
13:49:27 - 11-17-2010: DVR_2_RX$ -> \xF0
13:49:27 - 11-17-2010: HD_REC_1_RX$ -> \xF0
13:49:27 - 11-17-2010: HD_REC_2_RX$ -> \xF0
13:49:27 - 11-17-2010: DVR_1_channel$ -> 515
13:49:27 - 11-17-2010: DVR_2_RX$ -> \x02\x0F\xFF\xFF\x10\x09\xFF\x10 \x10"\xFF\xFF\x00\x0F\x88\x11\x0B\x11\x141\x18\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93J\x00\x08Ob[,\xF4
13:49:27 - 11-17-2010: DVR_2_channel$ -> 527
13:49:28 - 11-17-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
13:49:28 - 11-17-2010: HD_REC_2_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
13:49:28 - 11-17-2010: HD_REC_1_RX$ -> \x11\x0B\x11\x141\x17\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
13:49:28 - 11-17-2010: HD_REC_2_RX$ -> \x11\x0B\x11\x141\x18\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFD'U\x00\x07\xB2\x1A\x05\xE7\xF4
13:49:28 - 11-17-2010: HD_REC_1_channel$ -> 206
13:49:28 - 11-17-2010: HD_REC_2_channel$ -> 206
13:49:31 - 11-17-2010: DVR_1_TX$ -> \xFA\x91
13:49:31 - 11-17-2010: DVR_2_TX$ -> \xFA\x91
13:49:31 - 11-17-2010: HD_REC_1_TX$ -> \xFA\x91
13:49:31 - 11-17-2010: HD_REC_2_TX$ -> \xFA\x91
13:49:31 - 11-17-2010: DVR_1_RX$ -> \xF0\x11\x0B\x11\x0D1\x19\x03\xF4
13:49:31 - 11-17-2010: DVR_2_RX$ -> \xF0\x11\x0B\x11\x0D1\x1C\x03\xF4
13:49:31 - 11-17-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x11\x0D1\x1A\x03\xF4
13:49:31 - 11-17-2010: HD_REC_2_RX$ -> \xF0\x11\x0B\x11\x0D1\x1B\x03\xF4
13:49:35 - 11-17-2010: DVR_1_TX$ -> \xFA\x83
13:49:35 - 11-17-2010: DVR_2_TX$ -> \xFA\x83
13:49:35 - 11-17-2010: HD_REC_1_TX$ -> \xFA\x83
13:49:35 - 11-17-2010: HD_REC_2_TX$ -> \xFA\x83
13:49:35 - 11-17-2010: DVR_1_RX$ -> \xF0\x02\x03\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0F~\x11\x0B\x11\x141\x1D\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7O\x00\x08Od"G\xF4
13:49:35 - 11-17-2010: DVR_2_RX$ -> \xF0
13:49:35 - 11-17-2010: HD_REC_1_RX$ -> \xF0
13:49:35 - 11-17-2010: HD_REC_2_RX$ -> \xF0
13:49:35 - 11-17-2010: DVR_1_channel$ -> 515
13:49:35 - 11-17-2010: DVR_2_RX$ -> \x02\x0F\xFF\xFF\x10\x09\xFF\x10 \x10"\xFF\xFF\x00\x0F\x88\x11\x0B\x11\x141 \x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93J\x00\x08Ob[,\xF4
13:49:35 - 11-17-2010: DVR_2_channel$ -> 527
13:49:36 - 11-17-2010: HD_REC_2_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
13:49:36 - 11-17-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A\x11\x0B\x11\x141\x1F\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00
13:49:36 - 11-17-2010: HD_REC_2_RX$ -> \x11\x0B\x11\x141 \x03\x00\x00\x00\x00\x00\x00\x00\x00\x00
13:49:36 - 11-17-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
13:49:36 - 11-17-2010: HD_REC_2_RX$ -> \x00\x00\x97(\xFD'U\x00\x07\xB2\x1A\x05\xE7\xF4
13:49:36 - 11-17-2010: HD_REC_1_channel$ -> 206
13:49:36 - 11-17-2010: HD_REC_2_channel$ -> 206
13:49:39 - 11-17-2010: DVR_1_TX$ -> \xFA\x91
13:49:39 - 11-17-2010: DVR_2_TX$ -> \xFA\x91
13:49:39 - 11-17-2010: HD_REC_1_TX$ -> \xFA\x91
13:49:39 - 11-17-2010: HD_REC_2_TX$ -> \xFA\x91
13:49:39 - 11-17-2010: DVR_1_RX$ -> \xF0\x11\x0B\x11\x0D1!\x03\xF4
13:49:39 - 11-17-2010: DVR_2_RX$ -> \xF0\x11\x0B\x11\x0D1$\x03\xF4
13:49:39 - 11-17-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x11\x0D1"\x03\xF4
13:49:39 - 11-17-2010: HD_REC_2_RX$ -> \xF0\x11\x0B\x11\x0D1#\x03\xF4
13:49:42 - 11-17-2010: Wine_Room-TSTAT>>REGULATION_TEMP_F -> 593d
13:49:42 - 11-17-2010: Wine_Room-TSTAT>>LOCAL_TEMP_F -> 593d
13:49:43 - 11-17-2010: DVR_1_TX$ -> \xFA\x83
13:49:43 - 11-17-2010: DVR_2_TX$ -> \xFA\x83
13:49:43 - 11-17-2010: HD_REC_1_TX$ -> \xFA\x83
13:49:43 - 11-17-2010: HD_REC_2_TX$ -> \xFA\x83
13:49:43 - 11-17-2010: DVR_1_RX$ -> \xF0\x02\x03\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0F~\x11\x0B\x11\x141%\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7O\x00\x08Od"G\xF4
13:49:43 - 11-17-2010: DVR_2_RX$ -> \xF0
13:49:43 - 11-17-2010: HD_REC_1_RX$ -> \xF0
13:49:43 - 11-17-2010: HD_REC_2_RX$ -> \xF0
13:49:43 - 11-17-2010: DVR_1_channel$ -> 515
13:49:43 - 11-17-2010: DVR_2_RX$ -> \x02\x0F\xFF\xFF\x10\x09\xFF\x10 \x10"\xFF\xFF\x00\x0F\x88\x11\x0B\x11\x141(\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93J\x00\x08Ob[,\xF4
13:49:43 - 11-17-2010: DVR_2_channel$ -> 527
13:49:44 - 11-17-2010: HD_REC_2_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
13:49:44 - 11-17-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A\x11\x0B\x11\x141'\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
13:49:44 - 11-17-2010: HD_REC_2_RX$ -> \x11\x0B\x11\x141(\x03\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFD'U\x00\x07\xB2\x1A\x05\xE7\xF4
13:49:44 - 11-17-2010: HD_REC_1_channel$ -> 206
13:49:44 - 11-17-2010: HD_REC_2_channel$ -> 206
13:49:44 - 11-17-2010: [User Stimulus] : User set Theater_OH_Room_Power_tog to Press
13:49:44 - 11-17-2010: Theater_OH_Room_Power_tog -> 1
13:49:44 - 11-17-2010: [User Stimulus] : User set Theater_OH_Room_Power_tog to Release
13:49:44 - 11-17-2010: Theater_OH_Room_Power_tog -> 0
13:49:44 - 11-17-2010: Theater_OH_HDMI_Switcher_fb -> 1
13:49:44 - 11-17-2010: Theater_OH_vol_level -> 441d
13:49:44 - 11-17-2010: Theater_OH_vol_level -> 2650d
13:49:44 - 11-17-2010: Theater_OH_vol_level -> 4859d
13:49:44 - 11-17-2010: Theater_OH_vol_level -> 5964d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 7068d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 9277d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 10382d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 12591d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 13695d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 15904d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 17009d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 19218d
13:49:45 - 11-17-2010: Theater_OH_vol_level -> 19660d
